[10000, 2]
0.03881;  [0.734313, -0.677024, 0]; [4.26299, 4.62547, 0];   [-2.42733, 4.59868, 0]; [-2.43675, -1.2862, 0];   
0.03882;  [0.738562, -0.672385, 0]; [4.23381, 4.6522, 0];   [-2.42977, 4.59739, 0]; [-2.43607, -1.28749, 0];   
0.03883;  [0.742781, -0.66772, 0]; [4.20446, 4.67875, 0];   [-2.4322, 4.5961, 0]; [-2.43539, -1.28878, 0];   
0.03884;  [0.746971, -0.663028, 0]; [4.17495, 4.70512, 0];   [-2.43464, 4.59481, 0]; [-2.4347, -1.29007, 0];   
0.03885;  [0.751131, -0.65831, 0]; [4.14527, 4.73129, 0];   [-2.43707, 4.59352, 0]; [-2.43402, -1.29136, 0];   
0.03886;  [0.755261, -0.653565, 0]; [4.11542, 4.75729, 0];   [-2.4395, 4.59223, 0]; [-2.43333, -1.29265, 0];   
0.03887;  [0.759361, -0.648795, 0]; [4.08542, 4.78309, 0];   [-2.44194, 4.59094, 0]; [-2.43265, -1.29394, 0];   
0.03888;  [0.763432, -0.643999, 0]; [4.05525, 4.8087, 0];   [-2.44437, 4.58964, 0]; [-2.43196, -1.29523, 0];   
0.03889;  [0.767472, -0.639178, 0]; [4.02492, 4.83412, 0];   [-2.4468, 4.58835, 0]; [-2.43128, -1.29652, 0];   
0.0389;  [0.771482, -0.634331, 0]; [3.99443, 4.85936, 0];   [-2.44923, 4.58705, 0]; [-2.43059, -1.29781, 0];   
0.03891;  [0.775461, -0.629459, 0]; [3.96378, 4.88439, 0];   [-2.45166, 4.58575, 0]; [-2.4299, -1.2991, 0];   
0.03892;  [0.779409, -0.624562, 0]; [3.93297, 4.90924, 0];   [-2.45409, 4.58445, 0]; [-2.42921, -1.30038, 0];   
0.03893;  [0.783327, -0.619641, 0]; [3.90201, 4.93389, 0];   [-2.45652, 4.58315, 0]; [-2.42852, -1.30167, 0];   
0.03894;  [0.787213, -0.614695, 0]; [3.8709, 4.95835, 0];   [-2.45895, 4.58185, 0]; [-2.42783, -1.30296, 0];   
0.03895;  [0.791068, -0.609724, 0]; [3.83963, 4.9826, 0];   [-2.46138, 4.58054, 0]; [-2.42714, -1.30424, 0];   
0.03896;  [0.794892, -0.604729, 0]; [3.80821, 5.00667, 0];   [-2.4638, 4.57924, 0]; [-2.42645, -1.30553, 0];   
0.03897;  [0.798685, -0.599711, 0]; [3.77663, 5.03053, 0];   [-2.46623, 4.57793, 0]; [-2.42576, -1.30682, 0];   
0.03898;  [0.802446, -0.594668, 0]; [3.74491, 5.05419, 0];   [-2.46865, 4.57663, 0]; [-2.42507, -1.3081, 0];   
0.03899;  [0.806175, -0.589602, 0]; [3.71304, 5.07766, 0];   [-2.47108, 4.57532, 0]; [-2.42437, -1.30939, 0];   
0.039;  [0.809872, -0.584513, 0]; [3.68102, 5.10092, 0];   [-2.4735, 4.57401, 0]; [-2.42368, -1.31067, 0];   
0.03901;  [0.813537, -0.579401, 0]; [3.64886, 5.12398, 0];   [-2.47593, 4.5727, 0]; [-2.42298, -1.31195, 0];   
0.03902;  [0.817169, -0.574265, 0]; [3.61655, 5.14684, 0];   [-2.47835, 4.57138, 0]; [-2.42229, -1.31324, 0];   
0.03903;  [0.82077, -0.569107, 0]; [3.5841, 5.16949, 0];   [-2.48077, 4.57007, 0]; [-2.42159, -1.31452, 0];   
0.03904;  [0.824337, -0.563926, 0]; [3.5515, 5.19194, 0];   [-2.48319, 4.56875, 0]; [-2.42089, -1.3158, 0];   
0.03905;  [0.827873, -0.558723, 0]; [3.51877, 5.21418, 0];   [-2.48561, 4.56744, 0]; [-2.4202, -1.31709, 0];   
0.03906;  [0.831375, -0.553498, 0]; [3.4859, 5.23622, 0];   [-2.48803, 4.56612, 0]; [-2.4195, -1.31837, 0];   
0.03907;  [0.834844, -0.548251, 0]; [3.45288, 5.25805, 0];   [-2.49045, 4.5648, 0]; [-2.4188, -1.31965, 0];   
0.03908;  [0.838281, -0.542982, 0]; [3.41973, 5.27967, 0];   [-2.49287, 4.56348, 0]; [-2.4181, -1.32093, 0];   
0.03909;  [0.841684, -0.537692, 0]; [3.38645, 5.30108, 0];   [-2.49529, 4.56216, 0]; [-2.4174, -1.32221, 0];   
0.0391;  [0.845054, -0.53238, 0]; [3.35303, 5.32228, 0];   [-2.49771, 4.56084, 0]; [-2.4167, -1.32349, 0];   
0.03911;  [0.84839, -0.527047, 0]; [3.31948, 5.34327, 0];   [-2.50012, 4.55951, 0]; [-2.416, -1.32477, 0];   
0.03912;  [0.851692, -0.521693, 0]; [3.2858, 5.36405, 0];   [-2.50254, 4.55819, 0]; [-2.4153, -1.32605, 0];   
0.03913;  [0.854961, -0.516319, 0]; [3.25198, 5.38462, 0];   [-2.50495, 4.55686, 0]; [-2.41459, -1.32733, 0];   
0.03914;  [0.858196, -0.510924, 0]; [3.21804, 5.40497, 0];   [-2.50737, 4.55553, 0]; [-2.41389, -1.32861, 0];   
0.03915;  [0.861397, -0.505509, 0]; [3.18397, 5.42511, 0];   [-2.50978, 4.5542, 0]; [-2.41318, -1.32989, 0];   
0.03916;  [0.864564, -0.500074, 0]; [3.14978, 5.44503, 0];   [-2.51219, 4.55287, 0]; [-2.41248, -1.33117, 0];   
0.03917;  [0.867697, -0.494619, 0]; [3.11546, 5.46474, 0];   [-2.51461, 4.55154, 0]; [-2.41177, -1.33245, 0];   
0.03918;  [0.870795, -0.489145, 0]; [3.08101, 5.48423, 0];   [-2.51702, 4.55021, 0]; [-2.41107, -1.33373, 0];   
0.03919;  [0.873859, -0.483651, 0]; [3.04645, 5.50351, 0];   [-2.51943, 4.54887, 0]; [-2.41036, -1.335, 0];   
0.0392;  [0.876888, -0.478138, 0]; [3.01176, 5.52256, 0];   [-2.52184, 4.54754, 0]; [-2.40965, -1.33628, 0];   
0.03921;  [0.879882, -0.472606, 0]; [2.97695, 5.5414, 0];   [-2.52425, 4.5462, 0]; [-2.40894, -1.33756, 0];   
0.03922;  [0.882842, -0.467055, 0]; [2.94203, 5.56002, 0];   [-2.52666, 4.54486, 0]; [-2.40824, -1.33883, 0];   
0.03923;  [0.885766, -0.461486, 0]; [2.90699, 5.57841, 0];   [-2.52906, 4.54352, 0]; [-2.40753, -1.34011, 0];   
0.03924;  [0.888656, -0.455898, 0]; [2.87183, 5.59659, 0];   [-2.53147, 4.54218, 0]; [-2.40681, -1.34139, 0];   
0.03925;  [0.89151, -0.450293, 0]; [2.83657, 5.61454, 0];   [-2.53388, 4.54084, 0]; [-2.4061, -1.34266, 0];   
0.03926;  [0.894329, -0.444669, 0]; [2.80118, 5.63227, 0];   [-2.53628, 4.5395, 0]; [-2.40539, -1.34394, 0];   
0.03927;  [0.897112, -0.439028, 0]; [2.76569, 5.64978, 0];   [-2.53869, 4.53815, 0]; [-2.40468, -1.34521, 0];   
0.03928;  [0.89986, -0.43337, 0]; [2.73009, 5.66707, 0];   [-2.54109, 4.53681, 0]; [-2.40397, -1.34648, 0];   
0.03929;  [0.902573, -0.427694, 0]; [2.69438, 5.68413, 0];   [-2.5435, 4.53546, 0]; [-2.40325, -1.34776, 0];   
0.0393;  [0.905249, -0.422001, 0]; [2.65856, 5.70096, 0];   [-2.5459, 4.53411, 0]; [-2.40254, -1.34903, 0];   
0.03931;  [0.90789, -0.416292, 0]; [2.62264, 5.71757, 0];   [-2.5483, 4.53276, 0]; [-2.40182, -1.3503, 0];   
0.03932;  [0.910494, -0.410566, 0]; [2.58662, 5.73395, 0];   [-2.5507, 4.53141, 0]; [-2.40111, -1.35158, 0];   
0.03933;  [0.913063, -0.404824, 0]; [2.55049, 5.75011, 0];   [-2.5531, 4.53006, 0]; [-2.40039, -1.35285, 0];   
0.03934;  [0.915595, -0.399066, 0]; [2.51426, 5.76604, 0];   [-2.5555, 4.5287, 0]; [-2.39967, -1.35412, 0];   
0.03935;  [0.918091, -0.393292, 0]; [2.47793, 5.78174, 0];   [-2.5579, 4.52735, 0]; [-2.39896, -1.35539, 0];   
0.03936;  [0.920551, -0.387503, 0]; [2.4415, 5.7972, 0];   [-2.5603, 4.52599, 0]; [-2.39824, -1.35666, 0];   
0.03937;  [0.922974, -0.381698, 0]; [2.40498, 5.81244, 0];   [-2.5627, 4.52464, 0]; [-2.39752, -1.35793, 0];   
0.03938;  [0.925361, -0.375878, 0]; [2.36836, 5.82745, 0];   [-2.5651, 4.52328, 0]; [-2.3968, -1.3592, 0];   
0.03939;  [0.927711, -0.370043, 0]; [2.33165, 5.84223, 0];   [-2.56749, 4.52192, 0]; [-2.39608, -1.36047, 0];   
0.0394;  [0.930024, -0.364194, 0]; [2.29484, 5.85678, 0];   [-2.56989, 4.52056, 0]; [-2.39536, -1.36174, 0];   
0.03941;  [0.932301, -0.35833, 0]; [2.25795, 5.87109, 0];   [-2.57228, 4.51919, 0]; [-2.39463, -1.36301, 0];   
0.03942;  [0.93454, -0.352451, 0]; [2.22096, 5.88518, 0];   [-2.57468, 4.51783, 0]; [-2.39391, -1.36428, 0];   
0.03943;  [0.936743, -0.346559, 0]; [2.18389, 5.89902, 0];   [-2.57707, 4.51647, 0]; [-2.39319, -1.36555, 0];   
0.03944;  [0.938908, -0.340653, 0]; [2.14673, 5.91264, 0];   [-2.57946, 4.5151, 0]; [-2.39246, -1.36682, 0];   
0.03945;  [0.941036, -0.334734, 0]; [2.10949, 5.92602, 0];   [-2.58186, 4.51373, 0]; [-2.39174, -1.36808, 0];   
0.03946;  [0.943127, -0.328802, 0]; [2.07216, 5.93917, 0];   [-2.58425, 4.51236, 0]; [-2.39101, -1.36935, 0];   
0.03947;  [0.94518, -0.322856, 0]; [2.03475, 5.95208, 0];   [-2.58664, 4.51099, 0]; [-2.39029, -1.37062, 0];   
0.03948;  [0.947196, -0.316897, 0]; [1.99726, 5.96475, 0];   [-2.58903, 4.50962, 0]; [-2.38956, -1.37188, 0];   
0.03949;  [0.949175, -0.310926, 0]; [1.9597, 5.97719, 0];   [-2.59142, 4.50825, 0]; [-2.38883, -1.37315, 0];   
0.0395;  [0.951116, -0.304943, 0]; [1.92205, 5.98939, 0];   [-2.59381, 4.50688, 0]; [-2.38811, -1.37442, 0];   
0.03951;  [0.953019, -0.298948, 0]; [1.88433, 6.00136, 0];   [-2.59619, 4.5055, 0]; [-2.38738, -1.37568, 0];   
0.03952;  [0.954884, -0.29294, 0]; [1.84653, 6.01308, 0];   [-2.59858, 4.50412, 0]; [-2.38665, -1.37695, 0];   
0.03953;  [0.956712, -0.286922, 0]; [1.80866, 6.02457, 0];   [-2.60097, 4.50275, 0]; [-2.38592, -1.37821, 0];   
0.03954;  [0.958502, -0.280891, 0]; [1.77072, 6.03582, 0];   [-2.60335, 4.50137, 0]; [-2.38519, -1.37947, 0];   
0.03955;  [0.960253, -0.27485, 0]; [1.73271, 6.04683, 0];   [-2.60574, 4.49999, 0]; [-2.38446, -1.38074, 0];   
0.03956;  [0.961967, -0.268798, 0]; [1.69463, 6.0576, 0];   [-2.60812, 4.49861, 0]; [-2.38373, -1.382, 0];   
0.03957;  [0.963643, -0.262735, 0]; [1.65649, 6.06813, 0];   [-2.6105, 4.49722, 0]; [-2.38299, -1.38326, 0];   
0.03958;  [0.96528, -0.256662, 0]; [1.61827, 6.07842, 0];   [-2.61289, 4.49584, 0]; [-2.38226, -1.38453, 0];   
0.03959;  [0.966879, -0.250578, 0]; [1.58, 6.08847, 0];   [-2.61527, 4.49446, 0]; [-2.38153, -1.38579, 0];   
0.0396;  [0.96844, -0.244485, 0]; [1.54166, 6.09828, 0];   [-2.61765, 4.49307, 0]; [-2.38079, -1.38705, 0];   
0.03961;  [0.969962, -0.238382, 0]; [1.50326, 6.10784, 0];   [-2.62003, 4.49168, 0]; [-2.38006, -1.38831, 0];   
0.03962;  [0.971446, -0.232269, 0]; [1.4648, 6.11717, 0];   [-2.62241, 4.49029, 0]; [-2.37932, -1.38957, 0];   
0.03963;  [0.972892, -0.226147, 0]; [1.42629, 6.12625, 0];   [-2.62479, 4.4889, 0]; [-2.37858, -1.39083, 0];   
0.03964;  [0.974299, -0.220017, 0]; [1.38772, 6.13509, 0];   [-2.62717, 4.48751, 0]; [-2.37785, -1.39209, 0];   
0.03965;  [0.975667, -0.213877, 0]; [1.34909, 6.14368, 0];   [-2.62954, 4.48612, 0]; [-2.37711, -1.39335, 0];   
0.03966;  [0.976997, -0.207729, 0]; [1.31041, 6.15203, 0];   [-2.63192, 4.48472, 0]; [-2.37637, -1.39461, 0];   
0.03967;  [0.978288, -0.201573, 0]; [1.27168, 6.16014, 0];   [-2.6343, 4.48333, 0]; [-2.37563, -1.39587, 0];   
0.03968;  [0.979541, -0.195409, 0]; [1.2329, 6.16801, 0];   [-2.63667, 4.48193, 0]; [-2.37489, -1.39713, 0];   
0.03969;  [0.980754, -0.189237, 0]; [1.19407, 6.17563, 0];   [-2.63905, 4.48053, 0]; [-2.37415, -1.39839, 0];   
0.0397;  [0.981929, -0.183058, 0]; [1.15519, 6.183, 0];   [-2.64142, 4.47914, 0]; [-2.37341, -1.39965, 0];   
0.03971;  [0.983064, -0.176871, 0]; [1.11627, 6.19013, 0];   [-2.64379, 4.47774, 0]; [-2.37267, -1.4009, 0];   
0.03972;  [0.984161, -0.170678, 0]; [1.0773, 6.19702, 0];   [-2.64617, 4.47633, 0]; [-2.37192, -1.40216, 0];   
0.03973;  [0.985219, -0.164477, 0]; [1.03829, 6.20366, 0];   [-2.64854, 4.47493, 0]; [-2.37118, -1.40342, 0];   
0.03974;  [0.986238, -0.158271, 0]; [0.999242, 6.21005, 0];   [-2.65091, 4.47353, 0]; [-2.37044, -1.40467, 0];   
0.03975;  [0.987217, -0.152057, 0]; [0.960153, 6.2162, 0];   [-2.65328, 4.47212, 0]; [-2.36969, -1.40593, 0];   
0.03976;  [0.988158, -0.145838, 0]; [0.921026, 6.2221, 0];   [-2.65565, 4.47071, 0]; [-2.36895, -1.40718, 0];   
0.03977;  [0.989059, -0.139613, 0]; [0.881863, 6.22775, 0];   [-2.65802, 4.46931, 0]; [-2.3682, -1.40844, 0];   
0.03978;  [0.989922, -0.133383, 0]; [0.842666, 6.23316, 0];   [-2.66038, 4.4679, 0]; [-2.36745, -1.40969, 0];   
0.03979;  [0.990745, -0.127147, 0]; [0.803435, 6.23832, 0];   [-2.66275, 4.46649, 0]; [-2.36671, -1.41095, 0];   
0.0398;  [0.991529, -0.120906, 0]; [0.764173, 6.24324, 0];   [-2.66512, 4.46508, 0]; [-2.36596, -1.4122, 0];   
0.03981;  [0.992273, -0.114661, 0]; [0.724881, 6.2479, 0];   [-2.66748, 4.46366, 0]; [-2.36521, -1.41346, 0];   
0.03982;  [0.992978, -0.108411, 0]; [0.68556, 6.25232, 0];   [-2.66985, 4.46225, 0]; [-2.36446, -1.41471, 0];   
0.03983;  [0.993644, -0.102156, 0]; [0.646213, 6.25649, 0];   [-2.67221, 4.46083, 0]; [-2.36371, -1.41596, 0];   
0.03984;  [0.994271, -0.0958976, 0]; [0.606841, 6.26042, 0];   [-2.67458, 4.45942, 0]; [-2.36296, -1.41721, 0];   
0.03985;  [0.994858, -0.0896353, 0]; [0.567445, 6.26409, 0];   [-2.67694, 4.458, 0]; [-2.36221, -1.41847, 0];   
0.03986;  [0.995406, -0.0833695, 0]; [0.528026, 6.26752, 0];   [-2.6793, 4.45658, 0]; [-2.36146, -1.41972, 0];   
0.03987;  [0.995914, -0.0771003, 0]; [0.488587, 6.2707, 0];   [-2.68166, 4.45516, 0]; [-2.3607, -1.42097, 0];   
0.03988;  [0.996383, -0.0708281, 0]; [0.44913, 6.27363, 0];   [-2.68402, 4.45374, 0]; [-2.35995, -1.42222, 0];   
0.03989;  [0.996812, -0.0645531, 0]; [0.409654, 6.27631, 0];   [-2.68638, 4.45232, 0]; [-2.3592, -1.42347, 0];   
0.0399;  [0.997202, -0.0582756, 0]; [0.370163, 6.27874, 0];   [-2.68874, 4.45089, 0]; [-2.35844, -1.42472, 0];   
0.03991;  [0.997553, -0.0519957, 0]; [0.330658, 6.28093, 0];   [-2.6911, 4.44947, 0]; [-2.35769, -1.42597, 0];   
0.03992;  [0.997863, -0.0457138, 0]; [0.29114, 6.28286, 0];   [-2.69346, 4.44804, 0]; [-2.35693, -1.42722, 0];   
0.03993;  [0.998135, -0.0394301, 0]; [0.251611, 6.28455, 0];   [-2.69581, 4.44661, 0]; [-2.35617, -1.42847, 0];   
0.03994;  [0.998367, -0.0331448, 0]; [0.212072, 6.28599, 0];   [-2.69817, 4.44518, 0]; [-2.35542, -1.42971, 0];   
0.03995;  [0.998559, -0.0268582, 0]; [0.172525, 6.28718, 0];   [-2.70052, 4.44375, 0]; [-2.35466, -1.43096, 0];   
0.03996;  [0.998712, -0.0205705, 0]; [0.132972, 6.28812, 0];   [-2.70288, 4.44232, 0]; [-2.3539, -1.43221, 0];   
0.03997;  [0.998825, -0.014282, 0]; [0.0934138, 6.28881, 0];   [-2.70523, 4.44089, 0]; [-2.35314, -1.43346, 0];   
0.03998;  [0.998899, -0.00799294, 0]; [0.0538524, 6.28925, 0];   [-2.70758, 4.43945, 0]; [-2.35238, -1.4347, 0];   
0.03999;  [0.998933, -0.00170356, 0]; [0.0142893, 6.28944, 0];   [-2.70994, 4.43802, 0]; [-2.35162, -1.43595, 0];   
0.04;  [0.998927, 0.00458588, 0]; [-0.0252739, 6.28939, 0];   [-2.71229, 4.43658, 0]; [-2.35086, -1.4372, 0];   
0.04001;  [0.998882, 0.0108751, 0]; [-0.0648357, 6.28908, 0];   [-2.71464, 4.43514, 0]; [-2.3501, -1.43844, 0];   
0.04002;  [0.998797, 0.017164, 0]; [-0.104394, 6.28853, 0];   [-2.71699, 4.4337, 0]; [-2.34934, -1.43969, 0];   
0.04003;  [0.998673, 0.0234521, 0]; [-0.143949, 6.28773, 0];   [-2.71934, 4.43226, 0]; [-2.34857, -1.44093, 0];   
0.04004;  [0.99851, 0.0297394, 0]; [-0.183497, 6.28667, 0];   [-2.72168, 4.43082, 0]; [-2.34781, -1.44218, 0];   
0.04005;  [0.998306, 0.0360254, 0]; [-0.223037, 6.28537, 0];   [-2.72403, 4.42938, 0]; [-2.34704, -1.44342, 0];   
0.04006;  [0.998064, 0.04231, 0]; [-0.262568, 6.28382, 0];   [-2.72638, 4.42794, 0]; [-2.34628, -1.44466, 0];   
0.04007;  [0.997781, 0.048593, 0]; [-0.302089, 6.28202, 0];   [-2.72872, 4.42649, 0]; [-2.34551, -1.44591, 0];   
0.04008;  [0.997459, 0.054874, 0]; [-0.341596, 6.27997, 0];   [-2.73107, 4.42504, 0]; [-2.34475, -1.44715, 0];   
0.04009;  [0.997098, 0.0611529, 0]; [-0.38109, 6.27768, 0];   [-2.73341, 4.4236, 0]; [-2.34398, -1.44839, 0];   
0.0401;  [0.996697, 0.0674293, 0]; [-0.420569, 6.27513, 0];   [-2.73576, 4.42215, 0]; [-2.34321, -1.44963, 0];   
0.04011;  [0.996257, 0.0737031, 0]; [-0.46003, 6.27234, 0];   [-2.7381, 4.4207, 0]; [-2.34244, -1.45087, 0];   
0.04012;  [0.995777, 0.0799739, 0]; [-0.499472, 6.2693, 0];   [-2.74044, 4.41925, 0]; [-2.34167, -1.45212, 0];   
0.04013;  [0.995258, 0.0862416, 0]; [-0.538894, 6.26601, 0];   [-2.74278, 4.41779, 0]; [-2.3409, -1.45336, 0];   
0.04014;  [0.994699, 0.0925058, 0]; [-0.578295, 6.26247, 0];   [-2.74512, 4.41634, 0]; [-2.34013, -1.4546, 0];   
0.04015;  [0.994101, 0.0987664, 0]; [-0.617672, 6.25868, 0];   [-2.74746, 4.41488, 0]; [-2.33936, -1.45584, 0];   
0.04016;  [0.993464, 0.105023, 0]; [-0.657024, 6.25465, 0];   [-2.7498, 4.41343, 0]; [-2.33859, -1.45708, 0];   
0.04017;  [0.992787, 0.111276, 0]; [-0.69635, 6.25037, 0];   [-2.75214, 4.41197, 0]; [-2.33782, -1.45831, 0];   
0.04018;  [0.992071, 0.117524, 0]; [-0.735647, 6.24584, 0];   [-2.75448, 4.41051, 0]; [-2.33704, -1.45955, 0];   
0.04019;  [0.991316, 0.123767, 0]; [-0.774915, 6.24106, 0];   [-2.75681, 4.40905, 0]; [-2.33627, -1.46079, 0];   
0.0402;  [0.990521, 0.130006, 0]; [-0.814152, 6.23604, 0];   [-2.75915, 4.40759, 0]; [-2.3355, -1.46203, 0];   
0.04021;  [0.989688, 0.136239, 0]; [-0.853356, 6.23077, 0];   [-2.76149, 4.40613, 0]; [-2.33472, -1.46327, 0];   
0.04022;  [0.988815, 0.142467, 0]; [-0.892525, 6.22525, 0];   [-2.76382, 4.40466, 0]; [-2.33395, -1.4645, 0];   
0.04023;  [0.987903, 0.14869, 0]; [-0.931659, 6.21949, 0];   [-2.76615, 4.4032, 0]; [-2.33317, -1.46574, 0];   
0.04024;  [0.986951, 0.154906, 0]; [-0.970756, 6.21348, 0];   [-2.76849, 4.40173, 0]; [-2.33239, -1.46698, 0];   
0.04025;  [0.985961, 0.161117, 0]; [-1.00981, 6.20722, 0];   [-2.77082, 4.40026, 0]; [-2.33162, -1.46821, 0];   
0.04026;  [0.984932, 0.167321, 0]; [-1.04883, 6.20072, 0];   [-2.77315, 4.39879, 0]; [-2.33084, -1.46945, 0];   
0.04027;  [0.983864, 0.173518, 0]; [-1.08781, 6.19398, 0];   [-2.77548, 4.39732, 0]; [-2.33006, -1.47068, 0];   
0.04028;  [0.982756, 0.179709, 0]; [-1.12674, 6.18699, 0];   [-2.77781, 4.39585, 0]; [-2.32928, -1.47192, 0];   
0.04029;  [0.98161, 0.185892, 0]; [-1.16562, 6.17975, 0];   [-2.78014, 4.39438, 0]; [-2.3285, -1.47315, 0];   
0.0403;  [0.980425, 0.192068, 0]; [-1.20446, 6.17227, 0];   [-2.78247, 4.39291, 0]; [-2.32772, -1.47438, 0];   
0.04031;  [0.979201, 0.198236, 0]; [-1.24325, 6.16454, 0];   [-2.78479, 4.39143, 0]; [-2.32694, -1.47562, 0];   
0.04032;  [0.977939, 0.204397, 0]; [-1.28199, 6.15657, 0];   [-2.78712, 4.38996, 0]; [-2.32615, -1.47685, 0];   
0.04033;  [0.976637, 0.210549, 0]; [-1.32069, 6.14836, 0];   [-2.78945, 4.38848, 0]; [-2.32537, -1.47808, 0];   
0.04034;  [0.975297, 0.216694, 0]; [-1.35932, 6.13991, 0];   [-2.79177, 4.387, 0]; [-2.32459, -1.47931, 0];   
0.04035;  [0.973919, 0.222829, 0]; [-1.39791, 6.13121, 0];   [-2.7941, 4.38552, 0]; [-2.3238, -1.48055, 0];   
0.04036;  [0.972501, 0.228956, 0]; [-1.43643, 6.12227, 0];   [-2.79642, 4.38404, 0]; [-2.32302, -1.48178, 0];   
0.04037;  [0.971046, 0.235074, 0]; [-1.4749, 6.11308, 0];   [-2.79874, 4.38256, 0]; [-2.32223, -1.48301, 0];   
0.04038;  [0.969552, 0.241182, 0]; [-1.51331, 6.10366, 0];   [-2.80106, 4.38107, 0]; [-2.32145, -1.48424, 0];   
0.04039;  [0.968019, 0.247281, 0]; [-1.55166, 6.09399, 0];   [-2.80338, 4.37959, 0]; [-2.32066, -1.48547, 0];   
0.0404;  [0.966448, 0.25337, 0]; [-1.58995, 6.08408, 0];   [-2.8057, 4.3781, 0]; [-2.31987, -1.4867, 0];   
0.04041;  [0.964839, 0.259449, 0]; [-1.62818, 6.07393, 0];   [-2.80802, 4.37661, 0]; [-2.31908, -1.48793, 0];   
0.04042;  [0.963192, 0.265518, 0]; [-1.66634, 6.06354, 0];   [-2.81034, 4.37513, 0]; [-2.3183, -1.48915, 0];   
0.04043;  [0.961507, 0.271576, 0]; [-1.70443, 6.05291, 0];   [-2.81266, 4.37364, 0]; [-2.31751, -1.49038, 0];   
0.04044;  [0.959783, 0.277624, 0]; [-1.74246, 6.04205, 0];   [-2.81498, 4.37215, 0]; [-2.31672, -1.49161, 0];   
0.04045;  [0.958022, 0.28366, 0]; [-1.78041, 6.03094, 0];   [-2.81729, 4.37065, 0]; [-2.31593, -1.49284, 0];   
0.04046;  [0.956222, 0.289685, 0]; [-1.8183, 6.01959, 0];   [-2.81961, 4.36916, 0]; [-2.31513, -1.49406, 0];   
0.04047;  [0.954385, 0.295699, 0]; [-1.85611, 6.00801, 0];   [-2.82192, 4.36766, 0]; [-2.31434, -1.49529, 0];   
0.04048;  [0.95251, 0.301701, 0]; [-1.89385, 5.99619, 0];   [-2.82424, 4.36617, 0]; [-2.31355, -1.49652, 0];   
0.04049;  [0.950597, 0.307691, 0]; [-1.93151, 5.98413, 0];   [-2.82655, 4.36467, 0]; [-2.31276, -1.49774, 0];   
0.0405;  [0.948647, 0.313669, 0]; [-1.96909, 5.97183, 0];   [-2.82886, 4.36317, 0]; [-2.31196, -1.49897, 0];   
0.04051;  [0.946659, 0.319635, 0]; [-2.0066, 5.9593, 0];   [-2.83118, 4.36167, 0]; [-2.31117, -1.50019, 0];   
0.04052;  [0.944634, 0.325588, 0]; [-2.04403, 5.94653, 0];   [-2.83349, 4.36017, 0]; [-2.31037, -1.50142, 0];   
0.04053;  [0.942571, 0.331528, 0]; [-2.08137, 5.93353, 0];   [-2.8358, 4.35867, 0]; [-2.30958, -1.50264, 0];   
0.04054;  [0.940471, 0.337455, 0]; [-2.11864, 5.92029, 0];   [-2.83811, 4.35717, 0]; [-2.30878, -1.50387, 0];   
0.04055;  [0.938334, 0.343369, 0]; [-2.15581, 5.90682, 0];   [-2.84041, 4.35566, 0]; [-2.30798, -1.50509, 0];   
0.04056;  [0.93616, 0.349269, 0]; [-2.19291, 5.89312, 0];   [-2.84272, 4.35416, 0]; [-2.30718, -1.50631, 0];   
0.04057;  [0.933948, 0.355155, 0]; [-2.22991, 5.87918, 0];   [-2.84503, 4.35265, 0]; [-2.30639, -1.50753, 0];   
0.04058;  [0.9317, 0.361027, 0]; [-2.26683, 5.86501, 0];   [-2.84733, 4.35114, 0]; [-2.30559, -1.50876, 0];   
0.04059;  [0.929415, 0.366885, 0]; [-2.30365, 5.85061, 0];   [-2.84964, 4.34963, 0]; [-2.30479, -1.50998, 0];   
0.0406;  [0.927093, 0.372728, 0]; [-2.34039, 5.83598, 0];   [-2.85194, 4.34812, 0]; [-2.30399, -1.5112, 0];   
0.04061;  [0.924734, 0.378557, 0]; [-2.37703, 5.82111, 0];   [-2.85425, 4.34661, 0]; [-2.30319, -1.51242, 0];   
0.04062;  [0.922338, 0.38437, 0]; [-2.41357, 5.80602, 0];   [-2.85655, 4.3451, 0]; [-2.30238, -1.51364, 0];   
0.04063;  [0.919907, 0.390169, 0]; [-2.45002, 5.79069, 0];   [-2.85885, 4.34358, 0]; [-2.30158, -1.51486, 0];   
0.04064;  [0.917438, 0.395951, 0]; [-2.48638, 5.77514, 0];   [-2.86115, 4.34207, 0]; [-2.30078, -1.51608, 0];   
0.04065;  [0.914934, 0.401719, 0]; [-2.52263, 5.75936, 0];   [-2.86345, 4.34055, 0]; [-2.29997, -1.5173, 0];   
0.04066;  [0.912393, 0.40747, 0]; [-2.55878, 5.74335, 0];   [-2.86575, 4.33903, 0]; [-2.29917, -1.51852, 0];   
0.04067;  [0.909816, 0.413205, 0]; [-2.59483, 5.72712, 0];   [-2.86805, 4.33751, 0]; [-2.29837, -1.51973, 0];   
0.04068;  [0.907204, 0.418924, 0]; [-2.63078, 5.71066, 0];   [-2.87035, 4.33599, 0]; [-2.29756, -1.52095, 0];   
0.04069;  [0.904555, 0.424627, 0]; [-2.66663, 5.69397, 0];   [-2.87265, 4.33447, 0]; [-2.29675, -1.52217, 0];   
0.0407;  [0.90187, 0.430312, 0]; [-2.70236, 5.67706, 0];   [-2.87494, 4.33295, 0]; [-2.29595, -1.52339, 0];   
